Date,portfolio value,running max,drawdown
2016-08-03,1.1303723206352496,1.1361661557557503,-0.005099461105358107
2016-08-04,1.1319957906055058,1.1361661557557503,-0.0036705592127680184
2016-08-05,1.1355854476008485,1.1361661557557503,-0.0005111119988568762
2016-08-08,1.137258283885364,1.137258283885364,0.0
2016-08-09,1.1394256794718773,1.1394256794718773,0.0
2016-08-10,1.135839927431628,1.1394256794718773,-0.0031469819443698597
2016-08-11,1.1359861878563275,1.1394256794718773,-0.0030186186580804424
2016-08-12,1.1389116708973146,1.1394256794718773,-0.00045111198020478477
2016-08-15,1.140617888981092,1.140617888981092,0.0
2016-08-16,1.1366022356586438,1.140617888981092,-0.0035205947243519076
2016-08-17,1.1401457131768136,1.140617888981092,-0.0004139649297454807
2016-08-18,1.142044652863766,1.142044652863766,0.0
2016-08-19,1.1376348277264146,1.142044652863766,-0.003861342134296992
2016-08-22,1.136169935413597,1.142044652863766,-0.0051440348111062685
2016-08-23,1.1372570516877454,1.142044652863766,-0.0041921313356840595
2016-08-24,1.1335502985159025,1.142044652863766,-0.007437847834200915
2016-08-25,1.1307962967980592,1.142044652863766,-0.00984931371772611
2016-08-26,1.1281191991437884,1.142044652863766,-0.012193440672445157
2016-08-29,1.1350547162193467,1.142044652863766,-0.006120545835831777
2016-08-30,1.130897314705856,1.142044652863766,-0.00976086016423009
2016-08-31,1.1304018963869118,1.142044652863766,-0.010194659593790033
2016-09-01,1.1303191108129402,1.142044652863766,-0.0102671485054661
2016-09-02,1.1353982513224876,1.142044652863766,-0.005819738768192653
2016-09-06,1.141917377391136,1.142044652863766,-0.00011144526819584094
2016-09-07,1.1404084194615398,1.142044652863766,-0.001432722790762341
2016-09-08,1.1351036746258718,1.142044652863766,-0.006077676753259294
2016-09-09,1.1145394070826833,1.142044652863766,-0.0240842122171941
2016-09-12,1.1252619185467483,1.142044652863766,-0.01469533986690774
2016-09-13,1.1159255427553758,1.142044652863766,-0.022870480626912864
2016-09-14,1.119958986985089,1.142044652863766,-0.019338706085874548
2016-09-15,1.127660255180299,1.142044652863766,-0.012595302335505884
2016-09-16,1.1224551365488138,1.142044652863766,-0.017153021351511928
2016-09-19,1.1203005513146582,1.142044652863766,-0.019039624671927446
2016-09-20,1.120478729045522,1.142044652863766,-0.018883608240856192
2016-09-21,1.1290639339246946,1.142044652863766,-0.011366209636830936
2016-09-22,1.136385430287273,1.142044652863766,-0.004955342649958698
2016-09-23,1.1312457860172889,1.142044652863766,-0.009455730841520188
2016-09-26,1.1238412947665988,1.142044652863766,-0.01593927002024035
2016-09-27,1.1300454230260581,1.142044652863766,-0.010506795691060628
2016-09-28,1.1367671171398603,1.142044652863766,-0.00462112905189112
2016-09-29,1.1275597195285254,1.142044652863766,-0.012683333614774599
2016-09-30,1.133336960362169,1.142044652863766,-0.007624651522829477
2016-10-03,1.1308049782078404,1.142044652863766,-0.009841712079944692
2016-10-04,1.1234219451868783,1.142044652863766,-0.016306461949793103
2016-10-05,1.12707493218586,1.142044652863766,-0.013107824322252451
2016-10-06,1.125722295128522,1.142044652863766,-0.014292223771035973
2016-10-07,1.1262992139448038,1.142044652863766,-0.013787060671821604
2016-10-10,1.1336680334078753,1.142044652863766,-0.007334756513141336
2016-10-11,1.1261418269832628,1.142044652863766,-0.01392487223737321
2016-10-12,1.1278053260764396,1.142044652863766,-0.0124682749939945
2016-10-13,1.1263323479580254,1.142044652863766,-0.013758047784156928
2016-10-14,1.1228022426481326,1.142044652863766,-0.01684908743925345
2016-10-17,1.1236386654364494,1.142044652863766,-0.016116696821934357
2016-10-18,1.1248270285383495,1.142044652863766,-0.01507613934555184
2016-10-19,1.1269722579975128,1.142044652863766,-0.013197728152273222
2016-10-20,1.1261765179268923,1.142044652863766,-0.013894496066404307
2016-10-21,1.1244464873219904,1.142044652863766,-0.015409349798755112
2016-10-24,1.1282800921486944,1.142044652863766,-0.012052559136418953
2016-10-25,1.1298796818784544,1.142044652863766,-0.010651922369941436
2016-10-26,1.126364899049152,1.142044652863766,-0.01372954531619745
2016-10-27,1.1236282056076414,1.142044652863766,-0.01612585568343925
2016-10-28,1.1188470703712672,1.142044652863766,-0.020312325296851633
2016-10-31,1.1191625231220443,1.142044652863766,-0.020036107768941373
2016-11-01,1.114800472867369,1.142044652863766,-0.023855617140783453
2016-11-02,1.1139957046267452,1.142044652863766,-0.024560290323750327
2016-11-03,1.1114222426692095,1.142044652863766,-0.0268136715300653
2016-11-04,1.1089261544562343,1.142044652863766,-0.028999302544330866
2016-11-07,1.1221902650154094,1.142044652863766,-0.01738494882714976
2016-11-08,1.1256607806822092,1.142044652863766,-0.014346087204622826
2016-11-09,1.1307988651895773,1.142044652863766,-0.009847064776310649
2016-11-10,1.1255399547311695,1.142044652863766,-0.014451885126566335
2016-11-11,1.1190394735814515,1.142044652863766,-0.02014385271593997
2016-11-14,1.1163973988515412,1.142044652863766,-0.022457312809890835
2016-11-15,1.1240752939999556,1.142044652863766,-0.015734375025311647
2016-11-16,1.12267337052942,1.142044652863766,-0.01696193076669194
2016-11-17,1.1206079621791813,1.142044652863766,-0.01877044880060554
2016-11-18,1.1171144025469226,1.142044652863766,-0.02182948823789755
2016-11-21,1.1248484859700738,1.142044652863766,-0.015057350735430054
2016-11-22,1.1235603438334991,1.142044652863766,-0.0161852769801216
2016-11-23,1.1201335617526493,1.142044652863766,-0.019185844490557262
2016-11-25,1.1237538895686565,1.142044652863766,-0.01601580397863075
2016-11-28,1.122893634930533,1.142044652863766,-0.016769062299981326
2016-11-29,1.1214593256925303,1.142044652863766,-0.01802497574820426
2016-11-30,1.1160977933581977,1.142044652863766,-0.022719654122546368
2016-12-01,1.1147509216678357,1.142044652863766,-0.02389900528625488
2016-12-02,1.1178545226345475,1.142044652863766,-0.02118142243261664
2016-12-05,1.1212143395315004,1.142044652863766,-0.018239491144266522
2016-12-06,1.1233231386057323,1.142044652863766,-0.016392979215907228
2016-12-07,1.1309874040623218,1.142044652863766,-0.009681975896229008
2016-12-08,1.1316911105328242,1.142044652863766,-0.009065794673596564
2016-12-09,1.1384551262608833,1.142044652863766,-0.003143070276526999
2016-12-12,1.1437796213188356,1.1437796213188356,0.0
2016-12-13,1.1498956193034122,1.1498956193034122,0.0
2016-12-14,1.1388296585212287,1.1498956193034122,-0.009623448073388649
2016-12-15,1.143873725656598,1.1498956193034122,-0.005236904590054985
2016-12-16,1.1437315936034522,1.1498956193034122,-0.005360508898793841
2016-12-19,1.146687018738182,1.1498956193034122,-0.002790340715598195
2016-12-20,1.1472330042101877,1.1498956193034122,-0.0023155276431416328
2016-12-21,1.1470647611412552,1.1498956193034122,-0.002461839244045376
2016-12-22,1.1465330313623798,1.1498956193034122,-0.0029242549363475193
2016-12-23,1.148600874416628,1.1498956193034122,-0.0011259673182931992
2016-12-27,1.1504125600034194,1.1504125600034194,0.0
2016-12-28,1.1465412791066067,1.1504125600034194,-0.0033651239836960316
2016-12-29,1.1491445039126702,1.1504125600034194,-0.0011022620361041905
2016-12-30,1.1465254979142794,1.1504125600034194,-0.003378841838382286
2017-01-03,1.1542886684155858,1.1542886684155858,0.0
2017-01-04,1.1539739469129524,1.1542886684155858,-0.00027265406933721235
2017-01-05,1.1574662711512014,1.1574662711512014,0.0
2017-01-06,1.1564090095371744,1.1574662711512014,-0.0009134275791686205
2017-01-09,1.1558426572723766,1.1574662711512014,-0.0014027310508236137
2017-01-10,1.1539574343307095,1.1574662711512014,-0.003031480837019995
2017-01-11,1.156893571793489,1.1574662711512014,-0.00049478708104628
2017-01-12,1.1534605751006333,1.1574662711512014,-0.0034607453801518495
2017-01-13,1.1537454544366141,1.1574662711512014,-0.0032146221512671476
2017-01-17,1.1559674361418673,1.1574662711512014,-0.0012949275902816575
2017-01-18,1.1521214481608457,1.1574662711512014,-0.004617692215808383
2017-01-19,1.1453865603971836,1.1574662711512014,-0.01043633931726018
2017-01-20,1.1493986491550998,1.1574662711512014,-0.00697007091885071
2017-01-23,1.1500922695026259,1.1574662711512014,-0.006370813415790856
2017-01-24,1.1501068836967383,1.1574662711512014,-0.0063581873942154
2017-01-25,1.1553886814509604,1.1574662711512014,-0.0017949462131407272
2017-01-26,1.1538126897558476,1.1574662711512014,-0.0031565337897232724
2017-01-27,1.155302981730106,1.1574662711512014,-0.001868987006372003
2017-01-30,1.1510494478164133,1.1574662711512014,-0.005543853410437619
2017-01-31,1.1505286477052026,1.1574662711512014,-0.005993801822923725
2017-02-01,1.1558481292066958,1.1574662711512014,-0.001398003540004858
2017-02-02,1.1576385217296035,1.1576385217296035,0.0
2017-02-03,1.1647218739294034,1.1647218739294034,0.0
2017-02-06,1.1673526612162648,1.1673526612162648,0.0
2017-02-07,1.1697896597279016,1.1697896597279016,0.0
2017-02-08,1.1715169242813122,1.1715169242813122,0.0
2017-02-09,1.171593638215642,1.171593638215642,0.0
2017-02-10,1.1721334460377468,1.1721334460377468,0.0
2017-02-13,1.1765177184807172,1.1765177184807172,0.0
2017-02-14,1.1804316673141941,1.1804316673141941,0.0
2017-02-15,1.1847547590673795,1.1847547590673795,0.0
2017-02-16,1.18832304299547,1.18832304299547,0.0
2017-02-17,1.188964405990658,1.188964405990658,0.0
2017-02-21,1.194101963657193,1.194101963657193,0.0
2017-02-22,1.193530060378711,1.194101963657193,-0.0004789400703525641
2017-02-23,1.1993674867358712,1.1993674867358712,0.0
2017-02-24,1.202424993062523,1.202424993062523,0.0
2017-02-27,1.2015611075788455,1.202424993062523,-0.0007184527007187976
2017-02-28,1.202639813267567,1.202639813267567,0.0
2017-03-01,1.2159157186617922,1.2159157186617922,0.0
2017-03-02,1.2105969682271702,1.2159157186617922,-0.004374275579293952
2017-03-03,1.211678612858296,1.2159157186617922,-0.003484703535340007
2017-03-06,1.207085052266349,1.2159157186617922,-0.007262564551071012
2017-03-07,1.203221621257716,1.2159157186617922,-0.010439948434951513
2017-03-08,1.197917006630915,1.2159157186617922,-0.014802598366510189
2017-03-09,1.1999478693557317,1.2159157186617922,-0.013132365229749862
2017-03-10,1.2024770857103417,1.2159157186617922,-0.011052273397896906
2017-03-13,1.2024313133248568,1.2159157186617922,-0.011089917771419237
2017-03-14,1.2012171926968709,1.2159157186617922,-0.012088441443209665
2017-03-15,1.213768476004584,1.2159157186617922,-0.0017659469519576817
2017-03-16,1.2134375408532105,1.2159157186617922,-0.002038116434014884
2017-03-17,1.2107257536991474,1.2159157186617922,-0.004268359132947751
2017-03-20,1.2129393488353617,1.2159157186617922,-0.002447842215335599
2017-03-21,1.2072642525521469,1.2159157186617922,-0.0071151856801118475
2017-03-22,1.2088090606161463,1.2159157186617922,-0.0058446962536739195
2017-03-23,1.2064607428803118,1.2159157186617922,-0.007776012462349181
2017-03-24,1.20481616017535,1.2159157186617922,-0.009128559090146546
2017-03-27,1.207502936255611,1.2159157186617922,-0.006918886134180559
2017-03-28,1.2137775314224488,1.2159157186617922,-0.0017584995460841434
2017-03-29,1.2143716571599161,1.2159157186617922,-0.001269875434767291
2017-03-30,1.217079188287039,1.217079188287039,0.0
2017-03-31,1.211392242777915,1.217079188287039,-0.004672617495931548
2017-04-03,1.2131243048426514,1.217079188287039,-0.003249487364872209
2017-04-04,1.2158835195669642,1.217079188287039,-0.000982408319509394
2017-04-05,1.2132092588929235,1.217079188287039,-0.0031796857849177794
2017-04-06,1.2145259443440228,1.217079188287039,-0.0020978453724196746
2017-04-07,1.2124207503925617,1.217079188287039,-0.0038275552973951093
2017-04-10,1.2127652504470623,1.217079188287039,-0.0035445005398937034
2017-04-11,1.2135406084936247,1.217079188287039,-0.0029074359560734547
2017-04-12,1.2170179899824907,1.217079188287039,-5.028292746880279e-05
2017-04-13,1.2112609462847135,1.217079188287039,-0.00478049584473991
2017-04-17,1.216819502232251,1.217079188287039,-0.00021336824858010363
2017-04-18,1.2129022720740759,1.217079188287039,-0.0034319181965817482
2017-04-19,1.2061674464392989,1.217079188287039,-0.008965515105962676
2017-04-20,1.2120347650450105,1.217079188287039,-0.004144695998892468
2017-04-21,1.2091763625059262,1.217079188287039,-0.00649327164342989
2017-04-24,1.218777596428674,1.218777596428674,0.0
2017-04-25,1.2197900917524296,1.2197900917524296,0.0
2017-04-26,1.220623405572153,1.220623405572153,0.0
2017-04-27,1.2180454573599984,1.220623405572153,-0.0021119931015465337
2017-04-28,1.2182167614942474,1.220623405572153,-0.0019716515896051477
2017-05-01,1.2200098972054163,1.220623405572153,-0.0005026188781371979
2017-05-02,1.2218357755687002,1.2218357755687002,0.0
2017-05-03,1.2205426182587087,1.2218357755687002,-0.001058372439118972
2017-05-04,1.2180657000963575,1.2218357755687002,-0.003085582815405677
2017-05-05,1.2217131678673343,1.2218357755687002,-0.00010034712014287162
2017-05-08,1.2268423788207283,1.2268423788207283,0.0
2017-05-09,1.2236847250172922,1.2268423788207283,-0.00257380561508753
2017-05-10,1.2246511159420785,1.2268423788207283,-0.0017860997602284394
2017-05-11,1.2279420618274404,1.2279420618274404,0.0
2017-05-12,1.2311561933659059,1.2311561933659059,0.0
2017-05-15,1.2374754749458658,1.2374754749458658,0.0
2017-05-16,1.2397395011615926,1.2397395011615926,0.0
2017-05-17,1.2288522793224779,1.2397395011615926,-0.008781862503303137
2017-05-18,1.2296245406008957,1.2397395011615926,-0.008158940286422733
2017-05-19,1.2344994823671784,1.2397395011615926,-0.004226709554309147
2017-05-22,1.2382753445829642,1.2397395011615926,-0.0011810195426188758
2017-05-23,1.239938911400193,1.239938911400193,0.0
2017-05-24,1.2429088441958756,1.2429088441958756,0.0
2017-05-25,1.244763778841722,1.244763778841722,0.0
2017-05-26,1.2449389709635779,1.2449389709635779,0.0
2017-05-30,1.2419666572565355,1.2449389709635779,-0.002387517602362274
2017-05-31,1.2391590528930536,1.2449389709635779,-0.004642732057821769
2017-06-01,1.2447922821416124,1.2449389709635779,-0.00011782812281304802
2017-06-02,1.2494155699260798,1.2494155699260798,0.0
2017-06-05,1.2491356735971755,1.2494155699260798,-0.0002240218031866768
2017-06-06,1.2547455700403238,1.2547455700403238,0.0
2017-06-07,1.2539096439262152,1.2547455700403238,-0.0006662116480568962
2017-06-08,1.2519978069979516,1.2547455700403238,-0.002189896587787057
2017-06-09,1.2524929030575276,1.2547455700403238,-0.00179531774136796
2017-06-12,1.250376305650273,1.2547455700403238,-0.0034821915250200035
2017-06-13,1.2536371052324347,1.2547455700403238,-0.0008834179887589106
2017-06-14,1.253295954566845,1.2547455700403238,-0.0011553063091765258
2017-06-15,1.2507264305407355,1.2547455700403238,-0.00320315097781868
2017-06-16,1.2522883662008122,1.2547455700403238,-0.0019583283640783673
2017-06-19,1.2586328643527778,1.2586328643527778,0.0
2017-06-20,1.2563543014323377,1.2586328643527778,-0.0018103475484979798
2017-06-21,1.2551063044416506,1.2586328643527778,-0.002801897210065787
2017-06-22,1.2555827086648979,1.2586328643527778,-0.0024233879269062223
2017-06-23,1.2588725554805302,1.2588725554805302,0.0
2017-06-26,1.2581597357695553,1.2588725554805302,-0.0005662365962874037
2017-06-27,1.2519156489614658,1.2588725554805302,-0.005526299297555891
2017-06-28,1.2587178987740788,1.2588725554805302,-0.00012285334665381866
2017-06-29,1.2505686539604202,1.2588725554805302,-0.006596300383195142
2017-06-30,1.2506163202223497,1.2588725554805302,-0.006558436135760388
2017-07-03,1.2534988145288801,1.2588725554805302,-0.004268693386201331
2017-07-05,1.2553911933828452,1.2588725554805302,-0.002765460318067008
2017-07-06,1.2464044670411696,1.2588725554805302,-0.009904170509620327
2017-07-07,1.2474390735268925,1.2588725554805302,-0.009082318860524657
2017-07-10,1.2466310011006034,1.2588725554805302,-0.009724220554839262
2017-07-11,1.2471874899629627,1.2588725554805302,-0.009282167179430785
2017-07-12,1.2521930313749619,1.2588725554805302,-0.0053059573635861074
2017-07-13,1.2536664557717194,1.2588725554805302,-0.00413552562262632
2017-07-14,1.2581508106888308,1.2588725554805302,-0.0005733263375686955
2017-07-17,1.257177698627852,1.2588725554805302,-0.0013463291778819312
2017-07-18,1.2617589164037,1.2617589164037,0.0
2017-07-19,1.2657827417496772,1.2657827417496772,0.0
2017-07-20,1.2673875121609406,1.2673875121609406,0.0
2017-07-21,1.2665023770572377,1.2673875121609406,-0.0006983934236449354
2017-07-24,1.2646569030760793,1.2673875121609406,-0.002154517902898972
2017-07-25,1.2666332054727465,1.2673875121609406,-0.0005951665776696628
2017-07-26,1.2682666692295204,1.2682666692295204,0.0
2017-07-27,1.2656468318278773,1.2682666692295204,-0.0020656833970371805
2017-07-28,1.2644558695888417,1.2682666692295204,-0.0030047305768854875
2017-07-31,1.2660551962961277,1.2682666692295204,-0.0017436971159512662
2017-08-01,1.2704362080595395,1.2704362080595395,0.0
2017-08-02,1.2779637137364654,1.2779637137364654,0.0
2017-08-03,1.27841639676127,1.27841639676127,0.0
2017-08-04,1.2775967400081818,1.27841639676127,-0.0006411500628158182
2017-08-07,1.2809789676762473,1.2809789676762473,0.0
2017-08-08,1.2799282386532345,1.2809789676762473,-0.0008202547032594227
2017-08-09,1.2850798838601443,1.2850798838601443,0.0
2017-08-10,1.2773673450632237,1.2850798838601443,-0.0060016026192500375
2017-08-11,1.277275479872481,1.2850798838601443,-0.006073088596033615
2017-08-14,1.2824096158736353,1.2850798838601443,-0.0020779003858405584
2017-08-15,1.2835052170697938,1.2850798838601443,-0.0012253454513819358
2017-08-16,1.283615202402542,1.2850798838601443,-0.0011397590733446257
2017-08-17,1.2725019692806039,1.2850798838601443,-0.009787651909824186
2017-08-18,1.2714075328644534,1.2850798838601443,-0.010639300457043673
2017-08-21,1.272511683170977,1.2850798838601443,-0.009780092931977603
2017-08-22,1.2790419084150777,1.2850798838601443,-0.004698521485629047
2017-08-23,1.2778136513262552,1.2850798838601443,-0.005654304160502924
2017-08-24,1.274455191855647,1.2850798838601443,-0.008267728829886124
2017-08-25,1.278192098065149,1.2850798838601443,-0.00535981138721549
2017-08-28,1.2807679203100903,1.2850798838601443,-0.0033554050640817543
2017-08-29,1.2823093021887222,1.2850798838601443,-0.0021559606575583144
2017-08-30,1.2814158084272858,1.2850798838601443,-0.002851243318705064
