Date,GLD,TLT,SPY,JPM,XOM,AAPL,JNJ,KO
2016-01-27,0.0037282274439891516,-0.0002377051433086752,-0.010883103721449183,-0.0007007152572386932,-0.01838315905442489,-0.06570651221740564,0.009685988795622436,0.00023774746728211227
2016-01-28,-0.010678814187088603,0.001428110710327335,0.005209197187537651,0.004207769432743369,0.022579052106814546,0.007171706541737377,0.0010762223390690107,0.011403569501936106
2016-01-29,0.0038482826092702815,0.008476035217577005,0.024377386357828712,0.038756844741095975,0.011170555043811703,0.03454174868030546,0.021218337062481663,0.008221903099123518
2016-02-01,0.010285237353002907,-0.0030611144518599698,-0.00036166889030897487,-0.010756294496924612,-0.020038807329911035,-0.009348655427708796,-0.00066992679520117,0.0018642627757068375
2016-02-02,0.00037013683482878257,0.01855170790727123,-0.018021758268236376,-0.031090842033833277,-0.022283252578188195,-0.02022189300747168,-0.009198169589113014,-0.013023402103671922
2016-02-03,0.010731831819877025,-0.00829318086981734,0.005994973192230413,0.006663558478002596,0.05215188441846763,0.01979263593202374,0.007059324559779867,0.006597655750855358
2016-02-04,0.012082377069329242,0.004845591715561204,0.0015679143342774982,0.01724417012502566,0.017201958303973752,0.008034496790159773,-0.0023045968430951413,-0.0044475459939498085
2016-02-05,0.015827077912906162,0.0011667928100043135,-0.01904982860897675,-0.0111300065839961,0.0031317685873006873,-0.02670775399748948,-0.03233868802090978,-0.0021162782477437414
2016-02-08,0.013443751249405,0.021519770908085212,-0.013461487534384586,-0.020952521827651283,0.013486233020445937,0.010529371641040619,0.01452137231365902,0.004948413310408073
2016-02-09,-0.002196257541759894,0.0010648434081195202,5.407739666329903e-05,-0.006013453659419632,-0.004351338007832162,-0.00021027053566813336,-0.00029389409577140757,0.015240226403526291
2016-02-10,0.007747818623272673,0.00881219692692703,-0.0008629465902335598,-0.012099668112326989,-0.00911602130067013,-0.007579850390777465,-0.0023538397534874633,-0.017321203067447888
2016-02-11,0.040188699204219525,0.007004003396206437,-0.013007936763020256,-0.044128250571714656,0.0031502836130705703,-0.006046636231102243,-0.00029437403506982207,-0.003289957791356768
2016-02-12,-0.005879363032052054,-0.016602449663576935,0.020616667933599953,0.08328639359396206,0.01796501472817935,0.0030954176339845763,0.0011795437950032905,0.01650527243350708
2016-02-16,-0.030331226332987904,-0.010570044583647409,0.016878455934672187,0.014959027470470287,0.0023447581429603126,0.02819430765061126,0.004910890914961774,0.005799591353079725
2016-02-17,0.00618634429410414,-0.006148506843283719,0.01633489009076361,0.007197845808169623,0.009603739561998781,0.015314753301607809,0.00175914186416537,0.0029977680935344697
2016-02-18,0.02433319602449635,0.012296164226997863,-0.004096465066410038,-0.016334681465698386,0.005487719535028912,-0.01895646814648222,0.01697550718940244,0.002759377498749771
2016-02-19,-0.006002190201855662,0.0008400327595630142,-0.00046800678482639135,0.00017294490053876288,0.0006061947224478281,-0.0022855667684548164,0.006474031977448114,0.0036686208894911587
2016-02-22,-0.01777516528948675,-0.0005345282344448865,0.014479087590109074,0.012971063786120673,-0.0013329931641099524,0.008746477232801864,0.005664528841436756,0.003884141973778954
2016-02-23,0.014979681261872546,0.0040481937323588735,-0.01262957613757576,-0.04183012954687659,-0.014079391501747196,-0.02260524827245436,-0.0063965430409951285,-0.0056893771729694675
2016-02-24,0.003327072049028157,-0.001977988754277793,0.004575652465737434,0.0003565752228773533,0.0035700946192389615,0.01489063347373798,0.008455182533811723,0.005034911929325814
2016-02-25,0.0026358095143694804,0.0035822718481768323,0.012111657140940757,0.015496835569664746,0.006010709546610871,0.006868116204666652,0.013528826284807671,0.005693989603301919
2016-02-26,-0.006869043174790979,-0.009644838142439216,-0.00230152377256998,0.009296471157615338,-0.0031703121515843646,0.0015500741104956806,-0.005640144319775775,-0.023098247006808847
2016-02-29,0.013064629590324062,0.004371003641798987,-0.00784230446911438,-0.021550264722555168,-0.019571884988666355,-0.0022701496329479154,-0.005388586488088154,-0.00023166039273547767
2016-03-01,-0.0073331317520045625,-0.017608807901300927,0.02350697323699813,0.05151001825486046,0.014098635109357938,0.039714572163375594,0.019104871211163887,0.01298433364960827
2016-03-02,0.007726956678680841,0.004126631433123862,0.0044926289366233885,0.009459386796369706,0.017470087265700318,0.0021882357321107992,-0.0016791072550134123,0.0018306788086752679
2016-03-03,0.017273365743903035,0.0036447422551793007,0.0039192780786552195,0.0033462853729158137,-0.003627107685130526,0.007444104375257332,-0.003643319553658153,0.004340793957681388
2016-03-04,-0.0015737798071993048,-0.006412372581002024,0.003253857999665488,0.0015014489057543212,-0.0013348265136248205,0.014876528056037452,-0.001406655745587182,0.0034126160590191024
2016-03-07,0.004977588099916774,-0.0003113487736564613,0.0007983644410409774,-0.0018318497782531251,0.026369722886158353,-0.011066471165965264,0.0022538195411465622,-0.002267279810841405
2016-03-08,-0.0046227304062675945,0.011045393137675052,-0.010917976805536522,-0.019352743385066318,-0.021666893143338473,-0.00824591719444856,-0.004871915822501571,0.007043595189927698
2016-03-09,-0.00829324916913754,-0.006077822450495374,0.004939731228556177,0.00578412056594968,-0.002783369682309522,0.0008908368952487145,0.005837239409464345,0.011056420673558609
2016-03-10,0.016056181130168712,-0.004102670006605358,0.000802205688915647,-0.008626200178927457,-0.0026704456367854235,0.0004944966820705776,0.002807740680270454,0.009372554370135733
2016-03-11,-0.01720161594971703,-0.010103832190590745,0.01613719719738782,0.012455402094637469,0.00012224420418327497,0.010773899747108295,0.005320374218668711,0.007130270388757021
2016-03-14,-0.012896749587957612,0.0031408434375534977,-0.0012822889782151403,-0.0037079589937165647,0.0026767630541681964,0.002542519022730838,-0.0004645521306650968,0.001991023775965939
2016-03-15,0.0007635219800927739,0.0009393107985355975,-0.001629386808920552,0.0013534986197072385,0.004975326538900315,0.02009370076927386,0.0009291607366437304,-0.0011038232899291955
2016-03-16,0.02229567034444102,0.0029706444019363953,0.005787093819281441,-0.004729693398184853,0.0006031995239785815,0.01329149828049836,-0.0032481062088637325,-0.00419981379827028
2016-03-17,-0.003814570847019194,0.004133134913640868,0.006344111576040978,-0.0028855298223418036,0.01484248744963601,-0.0016045146273649946,-0.006237664810917476,0.01598215706654904
2016-03-18,-0.002746975852867317,0.0020958945278317653,0.003929614369220236,0.02944693495606665,0.0011889561288531691,0.0011343906319316588,0.007119720639978011,-0.00371373209878878
2016-03-21,-0.007011719080860401,-0.007670293672343065,0.0014186319179669837,-0.0003307864497812396,-0.006888475560924312,-9.430606256666252e-05,-0.0020460309987040404,0.0015348229735758778
2016-03-22,0.0029421526295791978,-0.00023455743425015996,-0.0005371938562477307,-0.0036386053553985054,0.005979403535113059,0.007647629769620856,0.0009321690903314472,-0.0037222079357726034
2016-03-23,-0.02263009809313099,0.011324067652054959,-0.006599698178791358,-0.004980143139295401,-0.004398466927787781,-0.005528352563415884,0.010430119170584229,-0.0008797444412237398
2016-03-24,-0.0024011557999429334,0.0003865113438916712,-0.00044278475725212374,-0.007674360858566653,0.0027467864831307587,-0.00433449948814113,-0.0017512903301194482,0.002640170756691873
2016-03-28,0.0023209545157449885,0.001312530313499538,0.0005905821036780168,-0.0013448829667294104,0.0028575430178010564,-0.004542028722839597,-0.0007387183162594901,0.004826011788697571
2016-03-29,0.01852490300494125,0.010484516044094061,0.009250240408084975,-0.006229287010176221,0.003680998808790026,0.023671293955302097,0.008408386096153686,0.014847612683379197
2016-03-30,-0.013977800877817304,-0.010529016170481631,0.004387846129725537,0.01151959153095694,-0.00011842423282892867,0.017459013871722107,-0.0014661079060602766,0.0021514642590696464
2016-03-31,0.004611451089358232,0.007094246728592157,-0.0024268777121780882,-0.00820599605157979,-0.011003237382655073,-0.005202624209190709,-0.007157573119865868,-0.004078994980019401
2016-04-01,-0.006035354370591106,0.0026086232466306924,0.006811736404454205,0.010975551361006364,-0.007536741320942397,0.009175178293454822,0.009150000438826522,0.009485306413915318
2016-04-04,-0.006670647201412416,0.0006117530141491745,-0.003238065236441434,-0.0038694725411309028,0.0024105165251460114,0.010273599646973164,-0.005494994532946773,0.0012809609012509604
2016-04-05,0.013000448699038714,0.01093682194206358,-0.00998758536155231,-0.014189522557821577,-0.011423722557252325,-0.011788867419107008,0.003315195195083387,-0.007677725076013275
2016-04-06,-0.00611933705841794,-0.007262174341229444,0.010921161006083091,0.007710947623178255,0.013380636798451917,0.010472522840539789,0.004313733671778008,0.0038684514296563055
2016-04-07,0.014280811818710992,0.012345153212501181,-0.011966156719178112,-0.025335996229415292,-0.011283134707239961,-0.021809533301953343,-0.0013707689499551368,-0.00749299008041282
2016-04-08,-0.0015175811841288134,-0.006323872791895835,0.0026972173545762868,0.007327329118974157,0.010197825238586589,0.001105598392704188,-0.0015558000425284213,0.011000992921750496
2016-04-11,0.013510077429689682,-0.0012873880617465527,-0.0023475311080231043,0.007966840017841204,0.001322118386286375,0.003312821878960426,-0.001191447137415591,-0.009174685126231874
2016-04-12,0.0001666606070513943,-0.006902385709176451,0.009312752788366963,0.01855647785234904,0.012361792522980863,0.013025444156426591,0.0057816152533629595,0.004522317810874643
2016-04-13,-0.010662277185778501,0.003513559724965809,0.01010117792277554,0.04234169664004139,0.005690510503754576,0.014487295757202645,0.0024631833679311654,-0.013076002427465983
2016-04-14,-0.01397656040779005,-0.004795725541911877,4.795951316771685e-05,0.012946949605555869,0.007073047256699105,0.0005356057039185291,-0.0002728102266963406,-0.004561492013110846
2016-04-15,0.006916553277877435,0.008566067167603109,-0.0011056128637519924,-0.01150345751557802,-0.005384635111863045,-0.020071266078650507,0.003095452152059419,0.005891420949166726
2016-04-18,-0.0015264612277039458,-0.0043218999870318076,0.007026661832128189,0.006464903327064286,0.00953269975325366,-0.0215750171524145,0.0068070242548834425,0.002602946915081894
2016-04-19,0.015627688132066497,-0.00312294726232476,0.0031543146056625115,0.016862116874449606,0.005012777661763668,-0.005303307296776638,0.015775428366027855,0.008221417231100592
2016-04-20,-0.005101192515562736,-0.011000655673360171,0.0009526523626122163,0.014529230751738176,0.006843848315494672,0.0020580443894833156,0.007987290481443754,-0.047853805293136875
2016-04-21,0.0037824404776412024,-0.005947545116804065,-0.005378370116025599,-0.009962343225189407,-0.00011519040652707702,-0.010827982276519266,-8.805530655964233e-05,-0.016002057862344543
2016-04-22,-0.01281191427529893,-0.0025643678033850925,0.0,0.0058176130664702175,0.00852691917935311,-0.0027369260217018354,-0.002201220714139862,0.02015585830459532
2016-04-25,0.0028840781155776707,-0.004129370583697112,-0.001722319792770155,-0.0057839642007598835,-0.002285203488861298,-0.005677356840506187,0.001676711064563463,0.0038169964360705855
2016-04-26,0.00397524805856353,-0.004537055107575405,0.0014857634120508667,0.005188715918589493,0.003435010524156068,-0.006947156861494941,-0.005285953033488999,-0.004026392761374287
2016-04-27,0.0028643974391455718,0.00998032938536797,0.0020581765848282085,0.0028156633247788942,0.0094714659131232,-0.0625778674046994,-0.0012398210441749713,0.003368813148290961
2016-04-28,0.018901209532051544,0.004123914147691865,-0.009075651473033353,-0.00795519628957675,-0.004860842680750599,-0.030566195058628565,-0.0025717663272403213,-0.0011190107094226631
2016-04-29,0.01945750344247421,0.0025571359321616693,-0.00539898649979953,-0.006289285927380761,0.004203235356089685,-0.01149464725958449,-0.0035562088469530684,0.0038095341211628053
2016-05-02,-0.0033158403319839547,-0.010068067155739824,0.007948308114426927,0.009335575934738216,0.008258111574809268,-0.0010665856633477189,0.005977852175316878,0.004017247491990172
2016-05-03,-0.002271979748055264,0.012595633980085008,-0.008703051548683893,-0.0192823946981997,-0.011443867679813646,0.016446071721810895,-0.0005323107519245029,-0.003112543040497351
2016-05-04,-0.006099544612754526,0.0054857219689958825,-0.005578456670949916,-0.015824444141285032,-0.0019297279041203819,-0.010401222527125942,-0.004170389641870886,0.0031222612129062632
2016-05-05,-0.0011455641166617792,0.006685101752086364,-0.00019489950027906655,-0.005359952661303513,0.0011373764547950582,-0.00405900489183697,0.005881181057825868,0.0017783124353305535
2016-05-06,0.009093148301192455,-0.004274434187856335,0.0036590971064565103,0.005878686272084543,0.005338166491043239,-0.005577178587070408,-0.001240240090004674,0.005770508940121655
2016-05-09,-0.020539038586043668,0.003142972357189633,0.0008263610668310939,-0.006331153823646352,0.0006780579689922295,0.0007549812497176234,0.00869246136910351,-0.0017653185599163512
2016-05-10,0.0027351995597273415,7.656890104468239e-05,0.012433807299119248,0.013559719920275493,0.01603243141493671,0.006789524558109328,0.008353890553711052,0.011273227179694034
2016-05-11,0.009423039824896229,0.005654273399327003,-0.009354894440413264,-0.003707409597036415,-0.004818642765009207,-0.009741034298686224,-0.0026160203805378757,-0.006339134026716264
2016-05-12,-0.007861112535878512,-0.004558938163405135,0.0002903705791297284,-0.0006470290374401833,0.009683882723364956,-0.023457005362074956,-0.0012240822143716468,0.008139342229953606
2016-05-13,0.0045394140453900444,0.009694074275512499,-0.00871355752035885,-0.009227772417227942,-0.011263735848840883,0.0019924996540670037,-0.0058656031863374425,-0.010473815518506568
2016-05-16,0.0007394952589119264,-0.008618361227195392,0.009865033363739784,0.007516509533191051,0.010264084152779018,0.03711884204992266,0.007749431920941241,0.005954127196112102
2016-05-17,0.0034482607423815814,0.0016777488052370781,-0.009333699186591882,0.0,-0.0004468007371257743,-0.004153878790523757,-0.005330301806204529,-0.019070672014375956
2016-05-18,-0.01734579222228738,-0.014235859313797783,0.00029279727493736196,0.038598722643983674,-0.00201041694548032,0.011444825671769632,-0.0021085969589841325,-0.0060334875283276634
2016-05-19,-0.0019150352244892144,0.00432468797774499,-0.003464910596431281,-0.010149908417622977,0.00850596607063192,-0.0038070687059521546,-0.0065144522956979145,-0.003597194936602488
2016-05-20,-0.0013348098643799489,0.000768742544472234,0.0063176052498450375,0.001893020409064583,-0.004106359312745278,0.010827843172692697,0.005265214501361859,-0.008348344647123529
2016-05-23,-0.0028401665733093218,0.0022287162159790874,-0.0013627739951667106,-0.0007874715581694947,-0.0015597580967604552,0.012707741909881554,-0.004261101415905633,0.0004553854876097052
2016-05-24,-0.01734103750687499,-0.0044464316938601645,0.012962352799749777,0.017018630741282514,0.000781327366769613,0.015244187203310666,0.004725245605720962,0.009096934442572202
2016-05-25,-0.0027280450681915758,-0.0037732698707181322,0.006782892519960226,0.0151844222767763,0.006580088240105031,0.017569388489532045,0.0058567034317662525,0.00022527105624425836
2016-05-26,-0.003419400875365186,0.0051785392740779645,0.00028702964157512056,-0.007478766589180674,-0.005097002275633811,0.007929572031200038,-0.003969815245187913,0.006985143743348798
2016-05-27,-0.008234680643287695,-0.0014610974897119045,0.004299134281090744,0.006151217211691318,0.002338434133624334,-0.0005976136175133151,0.0014170958082928564,0.0020139800964327215
2016-05-31,0.003805525009163979,0.002387412879501838,-0.0019026517218077021,-0.002445230467174264,-0.010998458592229698,-0.004882789507037133,-0.0032726296480177774,-0.004020098852159371
2016-06-01,-0.0010339059082519197,0.0040575373064204445,0.0020492388829369546,0.006434693525343871,0.0024710323379160126,-0.01401958000746395,0.0007989691019885115,0.0022426253802823037
2016-06-02,-0.0023288275554191884,0.007207176027058448,0.00304372280448284,0.0018270447374413301,-0.007955637916736702,-0.007515832108889398,0.015161712331611898,0.00044709844273449484
2016-06-03,0.027751354156539065,0.014235935163714464,-0.0029872742458626478,-0.01777863508188182,-0.001807399550690536,0.0020468530695079146,0.0023586982319752092,0.007155545976825772
2016-06-06,0.00033648146409448465,-0.007430885946714039,0.005088786814966717,0.00990107740194035,0.010976300489493163,0.007250617195323272,0.008800835952239572,0.007326627996052215
2016-06-07,-0.0008408886281602301,0.002419432173894176,0.0015610708146638341,-0.003370376378353468,0.0153349925383226,0.004055426311612598,-0.00034544801410285597,-0.0011015299168116721
2016-06-08,0.014812339174809175,0.00535688845434934,0.0032598435203656795,0.0029204555305064606,0.0008815920948281875,-0.000908658500246462,0.0006049812841499858,0.005075059068982313
2016-06-09,0.005556461757929565,0.006453187582747599,-0.0013655979374773697,-0.007662731321900873,-0.0013215476205916676,0.007175954506108306,0.010362312808484875,0.004610101102815012
2016-06-10,0.004041219495006354,0.00484522723160441,-0.009477674256102131,-0.014053917569674668,-0.007610220695296266,-0.008228611940080288,8.564701000635111e-05,0.0050263761069051505
2016-06-13,0.007392817000753116,0.004451742911602885,-0.00771165522222983,-0.008928795889506902,0.006779442972618899,-0.015076441912911909,-0.0018801294865031792,-0.011393631270420257
2016-06-14,0.0010599906561068462,-0.0007384569747889147,-0.00196701910784014,-0.018808459606795336,-0.0017661701016663534,0.001233009431295562,0.0028255924348088435,-0.0017728192134509602
2016-06-15,0.007412264290884263,0.00384374170277213,-0.0013935881098484648,-0.0017716515298836777,-0.0029856771358959255,-0.003283632104940093,-0.006062116005820739,-0.0006664797267607048
2016-06-16,-0.010511020767707935,0.004860172956693054,0.0029841747729668633,0.004033993657755142,0.011756893120293377,0.0042207012306749725,0.001975642417683776,0.006665188987725168
2016-06-17,0.012828891404313314,-0.0062291338404562024,-0.003724261702297893,0.0009644293357835565,-0.005481114334464965,-0.02275766169829374,-0.009944818088542307,-0.011476386157196594
2016-06-20,-0.005970132166106867,-0.010692302100727025,0.006440011723621186,0.0014450093271338726,0.004408902254600777,-0.0024127235572678485,0.009178705188546799,0.00424184547393347
2016-06-21,-0.019235474102691663,-0.0046210782938469475,0.0028386362376904284,0.009299566874209964,0.0044997208230708186,0.008517288264430212,-0.0030890069344930993,0.003335454761207224
2016-06-22,0.0004965672774475127,0.0016468683733061873,-0.0016311385553371416,-0.0038129009117540136,-0.003933553444388949,-0.0037534821721608713,0.002410206927609515,-0.005983120492490834
2016-06-23,-0.0065343333792947655,-0.011438379537047294,0.013022395331557135,0.02136809956477359,0.006910660753508546,0.005756440350850989,0.007899607280554832,0.0049043803277286635
2016-06-24,0.049038376152841456,0.026847308078386645,-0.035909124357832445,-0.06947694119641723,-0.02625283618910601,-0.0280956672924777,-0.014908852225009261,-0.025510380469803362
2016-06-27,0.005396827818855421,0.024966937021688063,-0.017909958394130676,-0.03338882534361631,-0.00592898431810196,-0.014561258265521348,0.00795639881650767,-0.0034143461389506413
2016-06-28,-0.010735716822507735,0.0020841361525081314,0.018036441020294003,0.033153920996606745,0.02306988471319249,0.016840536282039187,0.014414643917724845,0.009136116902673574
2016-06-29,0.004149350816571085,-0.007672456834991848,0.017027599445498698,0.028225635401459837,0.01705018541229797,0.008654885823508263,0.009303726046369087,0.005885373259423732
2016-06-30,0.00500639622652943,0.00368510766013852,0.013645522567241608,0.015359553880082588,0.013843398154366193,0.01271170645359887,0.016508798763731347,0.020026714171037296
2016-07-01,0.015339625386899147,0.013884158851722672,0.002100375043761371,-0.006487180522833258,0.0010669669190006559,0.003033766426803197,-8.236278657436369e-05,-0.004632523495507912
2016-07-05,0.008254789567508913,0.01252089756754926,-0.007193396789941242,-0.02791382502112283,-0.008738460936120629,-0.00938596426079652,0.008079826368914356,0.006870627518622552
2016-07-06,0.005870043250717272,0.0016153594787013947,0.0059980057359372285,0.010746909323207765,0.011503210485319437,0.005684796048206264,0.0030259540471737623,-0.0035215586324653936
2016-07-07,-0.003762499043616141,-7.001191832456399e-05,-0.0006200364827859683,0.00647977965040103,-0.012009802081065057,0.004291921905895446,-0.0010597534243236284,-0.003976142912245795
2016-07-08,0.0060120143847071095,0.007366577385771844,0.014890364475421025,0.02063365635430192,0.006239026726018393,0.007713071403351757,0.0027751322474069973,0.006431176310040199
2016-07-11,-0.009423926954219786,-0.008775193030609585,0.003526979552970211,0.007116384920430763,0.0037413928891187886,0.003103090333752556,0.0006512420711521916,0.004186925334390024
2016-07-12,-0.016551874633622066,-0.016438840133636723,0.007263534513288983,0.014935123912291903,0.011290014995952502,0.0045368666419178805,-8.151547300760953e-05,0.00021927110487252044
2016-07-13,0.00920177573180525,0.011784913512527195,-0.00013950624290437474,-0.0006329342464290733,-0.0007374892388768428,-0.005645599560282544,0.0006508712870203492,0.003510770575259725
2016-07-14,-0.007715129649756736,-0.014542781305855068,0.005583362067794528,0.015199492703528827,0.0007380335306637065,0.019820237628698667,0.0014633447392782273,-0.0010936479192142912
2016-07-15,-0.003848311365095225,-0.008595960337203556,-0.0013420886270836263,0.0009358179745446726,0.0017904251907918667,-0.00010067019891579765,-0.001461206490447453,-0.0013130842283639588
2016-07-18,0.001576825791636871,-0.0009396232221835499,0.002687452509983368,-0.0034280214062146763,-0.0031538432493294355,0.010629451415165247,0.001138202325351445,0.0
2016-07-19,0.0013381467862105811,0.005641434211714369,-0.0010163923163423183,-0.0015632623269602464,-0.0036911974652172885,0.0004005838301603948,0.017135000874858308,0.0
2016-07-20,-0.014307049036417885,-0.005465709677648922,0.004162756409438417,0.001096090184395715,-0.005716114520485149,0.0009011834177552469,-0.0008784596003886813,-0.002629849835140363
2016-07-21,0.015232503958900523,0.0020245877129814183,-0.003777150201028534,-0.0037542414477476083,-0.0008518093128099258,-0.0053022373347779705,7.99957613468738e-05,-0.0013182775575558692
2016-07-22,-0.007462722347700623,0.0017320733290306922,0.004485324873790386,0.005495469762180516,0.0017050082838168112,-0.007744094834868709,-0.0009588304048382401,0.008360723796329683
2016-07-25,-0.006964758718206121,-0.0007205403266405952,-0.002716350264881817,-0.002654396204269216,-0.019253396868943784,-0.013379261605254933,-0.0011195620013517704,-0.005673028389480916
2016-07-26,0.0042241075487405855,0.001586040397270505,0.0004617854934036991,0.004070720723484911,-0.007266619478448422,-0.006883248252095964,0.0020816431728842844,-0.015141830773035325
2016-07-27,0.016111101422991103,0.012453709814119307,-0.0010610792032530458,0.0031183905360598896,-0.0067737991594472025,0.06496329026299019,-0.0030364699395889483,-0.03297673010327373
2016-07-28,-0.002889909558035031,-0.0018488348232252871,0.0011547842800421204,-0.003575116547195334,-0.007810140086413453,0.013501862463367154,-0.0024844892269928476,0.005760851837181669
2016-07-29,0.010339903082906332,0.008333619964248973,0.0016144861311369052,-0.002028173540140732,-0.013857808503280333,-0.0012460057073597763,0.006186960372731143,-0.0004581304420901988
2016-08-01,0.0018607962561190128,-0.01084172827955976,-0.0008290843003576631,-0.0026574559725559554,-0.03473870708051152,0.017656871827885112,0.0013573482352748911,-0.0041259000747393415
2016-08-02,0.00812570067976126,-0.010302236401764309,-0.006407057250569781,-0.002351162568085985,0.01374292044774239,-0.014804434780953057,-0.004385924566512767,0.0018411972196576976
2016-08-03,-0.004759425467430023,0.0005780653573959071,0.0029225562889394485,0.015868231618846318,0.005170164222220164,0.012538307619567535,-0.007609214034311806,0.0025265743836369037
2016-08-04,0.0016968857004249216,0.007513640799114096,0.001063876860417201,-0.0015465684204032382,-0.00011406977678529717,0.006177346014218488,-0.0003228615964877557,-0.0029784426160535116
2016-08-05,-0.01786395743940905,-0.010398189053841378,0.008178734066359716,0.026951374195490763,0.0009144122639739294,0.01520742013668297,0.003068337731597204,-0.000689436892385098
2016-08-08,-0.000862411663815732,0.0018844120128873598,-0.0005954955478639778,-0.003016326475025588,0.011762991556104607,0.008280805709067529,-0.004749174507679754,-0.0009199633117576989
2016-08-09,0.004080325118523964,0.009836611973036868,0.0005958503741090304,-0.0034798329704192055,0.0012421784793144042,0.004060145207094523,-0.0017790044859629095,0.0006901878494063318
2016-08-10,0.004688953410549868,0.0038672992107449122,-0.0024747589692153404,-0.008956739882554077,-0.017509913980483183,-0.0074442871288243895,-0.0005673216396757663,0.003220913424499372
2016-08-11,-0.0069228329694296376,-0.008917998187579435,0.0046406351469137075,0.0027571860681849802,0.003587515023424359,-0.000648068037344629,0.003323736271170663,0.0032099748325973287
2016-08-12,-0.002114801025603019,0.008422447461240878,-0.000869161852372291,-0.0021385984275564818,0.013030161533287066,0.0023159965595143106,-0.004443684798644654,0.00639988429049243
2016-08-15,0.0034536484045673,-0.009422956652139103,0.0028840375344711955,0.00612338751542274,-0.00045501958305405044,0.012017264977596032,-0.007385471464972149,0.004770011187205103
2016-08-16,0.0049280733796905896,-0.0026665579521439886,-0.00515756618147567,-0.00015188312427516504,0.0012527211714066233,-0.0009134046702380383,-0.016188095848879813,-0.00926804456890018
2016-08-17,0.0002335080486637331,0.005997398594022263,0.0018809130392081208,0.0027392945391684353,0.0021607337570290763,-0.0014629359590299096,0.008144204409785694,0.005247728535206164
2016-08-18,0.004747086461879935,0.0015800613424505894,0.002244228461768305,0.0009103025924122043,0.009080097393104003,-0.0012817345464348762,-0.00486346888915401,0.0009076166450645573
2016-08-19,-0.008829675348611454,-0.005234939136510741,-0.0014623000213052073,-0.0013642872682269047,-0.012484964815797528,0.0025670645812849724,0.0,-0.004081635065208311
2016-08-22,-0.00148474204574367,0.008434956150659145,-4.598408524403297e-05,-0.0009112444720447144,0.0021640198732095772,-0.007772458385152947,-0.006587858315803441,-0.004098007048856989
2016-08-23,-0.00015649274735818341,0.0010718085023941892,0.0020136381461512975,-0.00045584930584008365,-0.003068269867087192,0.003133106693737231,0.002602098708452516,0.0025145632190222145
2016-08-24,-0.01111463505476229,-0.0023564910692920327,-0.0051149892951312115,0.0027365694888681347,0.0034194667950533386,-0.00753334581732823,-0.006111617036143824,0.0
2016-08-25,-0.0008706109240564919,-0.003793338037140881,-0.0006884925294490252,0.0018197016441556801,-0.006361884909292126,-0.004257980599147393,-0.0011794938299429791,-0.0041041920600696224
